node,activity_count,retweet_ratio,mention_ratio,reply_ratio,activity_span
8518,0.008333333333333333,0.0,1.0,0.0,0.0
8524,0.008333333333333333,1.0,0.0,0.0,0.0
8526,0.016666666666666666,1.0,0.0,0.0,0.13929210543825796
8554,0.008333333333333333,1.0,0.0,0.0,0.0
8569,0.008333333333333333,0.0,1.0,0.0,0.0
8587,0.0,0.0,0.0,0.0,0.0
8598,0.0,0.0,0.0,0.0,0.0
8603,0.025,0.3333333333333333,0.6666666666666666,0.0,0.18689130838274073
8609,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,7.00400278759311e-05
8614,0.09166666666666666,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.013862672517343662
8615,0.008333333333333333,1.0,0.0,0.0,0.0
8616,0.008333333333333333,1.0,0.0,0.0,0.0
8617,0.008333333333333333,1.0,0.0,0.0,0.0
8618,0.025,0.3333333333333333,0.6666666666666666,0.0,0.009732061873360625
8627,0.025,0.3333333333333333,0.6666666666666666,0.0,0.005461371173625727
8628,0.025,0.3333333333333333,0.6666666666666666,0.0,9.805603902630354e-05
8631,0.008333333333333333,1.0,0.0,0.0,0.0
8643,0.0,0.0,0.0,0.0,0.0
8644,0.041666666666666664,0.0,0.6,0.8,0.1455466799275786
8650,0.025,1.0,0.0,0.0,0.025601381189349712
8666,0.0,0.0,0.0,0.0,0.0
8682,0.016666666666666666,0.5,0.5,0.0,0.09476941071822546
8701,0.025,1.0,0.0,0.0,0.0001698470675991329
8705,0.06666666666666667,0.75,0.25,0.0,0.2965950040448116
8725,0.0,0.0,0.0,0.0,0.0
8730,0.008333333333333333,1.0,0.0,0.0,0.0
8742,0.25,0.5333333333333333,0.36666666666666664,0.2,0.2153012946899153
8748,0.008333333333333333,1.0,0.0,0.0,0.0
8753,0.0,0.0,0.0,0.0,0.0
8764,0.008333333333333333,1.0,0.0,0.0,0.0
8777,0.008333333333333333,0.0,1.0,0.0,0.0
8779,0.0,0.0,0.0,0.0,0.0
8790,0.0,0.0,0.0,0.0,0.0
8828,0.0,0.0,0.0,0.0,0.0
8833,0.0,0.0,0.0,0.0,0.0
8841,0.008333333333333333,1.0,0.0,0.0,0.0
8862,0.0,0.0,0.0,0.0,0.0
8866,0.0,0.0,0.0,0.0,0.0
8878,0.0,0.0,0.0,0.0,0.0
8893,0.008333333333333333,0.0,1.0,0.0,0.0
8897,0.041666666666666664,0.2,0.6,0.4,0.3061607208519669
8908,0.06666666666666667,0.75,0.25,0.0,0.17084163599497112
8910,0.008333333333333333,1.0,0.0,0.0,0.0
8916,0.0,0.0,0.0,0.0,0.0
8933,0.016666666666666666,0.5,0.5,0.0,0.0
8942,0.0,0.0,0.0,0.0,0.0
8950,0.075,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.18037933679097604
8970,0.075,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.03520211801044297
8971,0.0,0.0,0.0,0.0,0.0
9013,0.0,0.0,0.0,0.0,0.0
9014,0.0,0.0,0.0,0.0,0.0
9018,0.0,0.0,0.0,0.0,0.0
9023,0.0,0.0,0.0,0.0,0.0
9031,0.0,0.0,0.0,0.0,0.0
9052,0.0,0.0,0.0,0.0,0.0
9059,0.058333333333333334,0.0,1.0,0.0,0.42776246624946157
9063,0.008333333333333333,0.0,1.0,0.0,0.0
9067,0.0,0.0,0.0,0.0,0.0
9077,0.008333333333333333,0.0,1.0,0.0,0.0
9089,0.008333333333333333,1.0,0.0,0.0,0.0
9091,0.058333333333333334,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.09133920035300175
9092,0.008333333333333333,1.0,0.0,0.0,0.0
9099,0.016666666666666666,0.0,0.5,1.0,0.0
9107,0.14166666666666666,0.8235294117647058,0.17647058823529413,0.0,0.6894197533890619
9118,0.0,0.0,0.0,0.0,0.0
9121,0.016666666666666666,0.0,1.0,0.0,0.0
9127,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0008702473463584439
9129,0.03333333333333333,0.75,0.25,0.0,0.7789729330312274
9133,0.03333333333333333,0.75,0.25,0.0,0.13261203777959105
9136,0.0,0.0,0.0,0.0,0.0
9139,0.025,0.3333333333333333,0.6666666666666666,0.0,0.2110235999873928
9141,0.016666666666666666,0.0,0.5,1.0,0.0
9147,0.008333333333333333,1.0,0.0,0.0,0.0
9148,0.008333333333333333,0.0,1.0,0.0,0.0
9154,0.025,0.3333333333333333,0.6666666666666666,0.0,0.10718575665993116
9158,0.008333333333333333,0.0,1.0,0.0,0.0
9160,0.016666666666666666,0.0,1.0,0.0,0.13962304456997174
9161,0.016666666666666666,0.0,1.0,0.0,0.14267328778396854
9162,0.14166666666666666,0.35294117647058826,0.5294117647058824,0.23529411764705882,0.31476688927722196
9164,0.0,0.0,0.0,0.0,0.0
9172,0.008333333333333333,1.0,0.0,0.0,0.0
9175,0.0,0.0,0.0,0.0,0.0
9176,0.025,0.3333333333333333,0.6666666666666666,0.0,0.18321070491786057
9177,0.008333333333333333,1.0,0.0,0.0,0.0
9179,0.075,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.35065189755945525
9180,0.008333333333333333,1.0,0.0,0.0,0.0
9183,0.008333333333333333,1.0,0.0,0.0,0.0
9185,0.14166666666666666,0.6470588235294118,0.23529411764705882,0.23529411764705882,0.270578635690297
9187,0.05,0.8333333333333334,0.16666666666666666,0.0,0.21378142608500758
9188,0.008333333333333333,0.0,1.0,0.0,0.0
9191,0.025,0.0,0.6666666666666666,0.6666666666666666,0.132044713553796
9193,0.025,1.0,0.0,0.0,0.1538831942455113
9194,0.0,0.0,0.0,0.0,0.0
9195,0.0,0.0,0.0,0.0,0.0
9196,0.008333333333333333,0.0,1.0,0.0,0.0
9201,0.0,0.0,0.0,0.0,0.0
9203,0.008333333333333333,0.0,1.0,0.0,0.0
9206,0.03333333333333333,1.0,0.0,0.0,0.327985193538107
9207,0.016666666666666666,0.0,0.5,1.0,0.0
9214,0.016666666666666666,1.0,0.0,0.0,0.02186474570216879
9215,0.008333333333333333,1.0,0.0,0.0,0.0
9216,0.05,0.16666666666666666,0.5,0.6666666666666666,0.00039047315540831584
9219,0.016666666666666666,0.0,0.5,1.0,0.0
9226,0.05,0.0,0.6666666666666666,0.6666666666666666,0.2987277228936337
9232,0.03333333333333333,0.5,0.5,0.0,0.23983981845624774
9234,0.0,0.0,0.0,0.0,0.0
9238,0.016666666666666666,0.5,0.5,0.0,0.0
9242,0.008333333333333333,1.0,0.0,0.0,0.0
9248,0.008333333333333333,1.0,0.0,0.0,0.0
9250,0.016666666666666666,1.0,0.0,0.0,0.03373828142783601
9251,0.0,0.0,0.0,0.0,0.0
9252,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.11652384337648966
9253,0.0,0.0,0.0,0.0,0.0
9268,0.008333333333333333,1.0,0.0,0.0,0.0
9273,0.008333333333333333,1.0,0.0,0.0,0.0
9275,0.0,0.0,0.0,0.0,0.0
9276,0.008333333333333333,1.0,0.0,0.0,0.0
9277,0.03333333333333333,0.25,0.5,0.5,0.11934820750058658
9278,0.016666666666666666,0.5,0.5,0.0,0.0
9279,0.025,1.0,0.0,0.0,0.04436510465731165
9313,0.016666666666666666,0.0,0.5,1.0,0.0
9320,0.0,0.0,0.0,0.0,0.0
9322,0.008333333333333333,0.0,1.0,0.0,0.0
9335,0.008333333333333333,1.0,0.0,0.0,0.0
9339,0.016666666666666666,1.0,0.0,0.0,0.0478741100538958
9351,0.125,0.8,0.2,0.0,0.9205903673949662
9359,0.0,0.0,0.0,0.0,0.0
9373,0.008333333333333333,1.0,0.0,0.0,0.0
9380,0.05,0.6666666666666666,0.3333333333333333,0.0,0.2945708472391972
9382,0.0,0.0,0.0,0.0,0.0
9397,0.008333333333333333,1.0,0.0,0.0,0.0
9399,0.016666666666666666,0.0,0.5,1.0,0.0
9405,0.06666666666666667,0.75,0.25,0.0,0.23148754513204298
9419,0.008333333333333333,1.0,0.0,0.0,0.0
9434,0.016666666666666666,0.5,0.5,0.0,0.0
9435,0.0,0.0,0.0,0.0,0.0
9438,0.0,0.0,0.0,0.0,0.0
9439,0.008333333333333333,0.0,1.0,0.0,0.0
9442,0.0,0.0,0.0,0.0,0.0
9451,0.03333333333333333,1.0,0.0,0.0,0.1473904836614125
9457,0.008333333333333333,1.0,0.0,0.0,0.0
9465,0.008333333333333333,1.0,0.0,0.0,0.0
9499,0.016666666666666666,1.0,0.0,0.0,0.0005340552125539746
9503,0.008333333333333333,0.0,1.0,0.0,0.0
9518,0.0,0.0,0.0,0.0,0.0
9523,0.05,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.13617882619917282
9527,0.016666666666666666,0.5,0.5,0.0,0.0
9538,0.0,0.0,0.0,0.0,0.0
9539,0.008333333333333333,1.0,0.0,0.0,0.0
9540,0.008333333333333333,0.0,1.0,0.0,0.0
9546,0.008333333333333333,0.0,1.0,0.0,0.0
9549,0.0,0.0,0.0,0.0,0.0
9550,0.0,0.0,0.0,0.0,0.0
9552,0.05,0.6666666666666666,0.3333333333333333,0.0,0.0009735563874754422
9569,0.016666666666666666,0.0,0.5,1.0,0.0
9611,0.0,0.0,0.0,0.0,0.0
9616,0.008333333333333333,1.0,0.0,0.0,0.0
9625,0.008333333333333333,1.0,0.0,0.0,0.0
9636,0.008333333333333333,1.0,0.0,0.0,0.0
9639,0.0,0.0,0.0,0.0,0.0
9640,0.008333333333333333,1.0,0.0,0.0,0.0
9641,0.0,0.0,0.0,0.0,0.0
9645,0.025,0.3333333333333333,0.6666666666666666,0.0,0.48349331643033994
9647,0.05,0.16666666666666666,0.5,0.6666666666666666,0.24560936575252756
9649,0.0,0.0,0.0,0.0,0.0
9664,0.008333333333333333,1.0,0.0,0.0,0.0
9670,0.0,0.0,0.0,0.0,0.0
9673,0.041666666666666664,1.0,0.0,0.0,0.05840462824504204
9675,0.0,0.0,0.0,0.0,0.0
9683,0.016666666666666666,1.0,0.0,0.0,0.17378331716576023
9688,0.0,0.0,0.0,0.0,0.0
9693,0.0,0.0,0.0,0.0,0.0
9701,0.008333333333333333,0.0,1.0,0.0,0.0
9702,0.008333333333333333,0.0,1.0,0.0,0.0
9709,0.03333333333333333,0.75,0.25,0.0,0.4867764427370242
9711,0.008333333333333333,1.0,0.0,0.0,0.0
9726,0.008333333333333333,1.0,0.0,0.0,0.0
9727,0.03333333333333333,0.25,0.75,0.0,0.2415417911336329
9729,0.0,0.0,0.0,0.0,0.0
9730,0.025,0.6666666666666666,0.3333333333333333,0.0,0.00541759615620327
9741,0.041666666666666664,0.0,1.0,0.0,0.1529954368921839
9751,0.008333333333333333,1.0,0.0,0.0,0.0
9759,0.0,0.0,0.0,0.0,0.0
9772,0.03333333333333333,0.75,0.25,0.0,0.19990124356069494
9786,0.008333333333333333,1.0,0.0,0.0,0.0
9793,0.008333333333333333,1.0,0.0,0.0,0.0
9794,0.025,0.3333333333333333,0.6666666666666666,0.0,0.08820490910555383
9796,0.016666666666666666,1.0,0.0,0.0,0.02780238906535085
9797,0.0,0.0,0.0,0.0,0.0
9798,0.008333333333333333,0.0,1.0,0.0,0.0
9799,0.0,0.0,0.0,0.0,0.0
9806,0.03333333333333333,0.0,0.75,0.5,0.0057940613060364
9817,0.016666666666666666,0.5,0.5,0.0,0.0
9820,0.008333333333333333,0.0,1.0,0.0,0.0
9822,0.05,0.3333333333333333,0.5,0.3333333333333333,0.09699493260398317
9828,0.0,0.0,0.0,0.0,0.0
9829,0.0,0.0,0.0,0.0,0.0
9830,0.008333333333333333,1.0,0.0,0.0,0.0
9832,0.03333333333333333,0.5,0.5,0.0,0.1307262100290316
9833,0.0,0.0,0.0,0.0,0.0
9837,0.008333333333333333,0.0,1.0,0.0,0.0
9840,0.008333333333333333,1.0,0.0,0.0,0.0
9846,0.008333333333333333,1.0,0.0,0.0,0.0
9847,0.025,0.3333333333333333,0.6666666666666666,0.0,0.04996830688738614
9849,0.08333333333333333,0.4,0.6,0.0,0.6093272305122378
9855,0.008333333333333333,1.0,0.0,0.0,0.0
9856,0.008333333333333333,1.0,0.0,0.0,0.0
9861,0.008333333333333333,0.0,1.0,0.0,0.0
9865,0.016666666666666666,0.5,0.5,0.0,0.0
9870,0.0,0.0,0.0,0.0,0.0
9871,0.08333333333333333,0.5,0.4,0.2,0.4350676411569212
9872,0.0,0.0,0.0,0.0,0.0
9875,0.0,0.0,0.0,0.0,0.0
9876,0.0,0.0,0.0,0.0,0.0
9885,0.0,0.0,0.0,0.0,0.0
9888,0.016666666666666666,0.5,0.5,0.0,0.02894754352112232
9890,0.008333333333333333,0.0,1.0,0.0,0.0
9892,0.0,0.0,0.0,0.0,0.0
9893,0.0,0.0,0.0,0.0,0.0
9896,0.025,0.0,1.0,0.0,0.11743436373887677
9899,0.0,0.0,0.0,0.0,0.0
9905,0.016666666666666666,0.0,1.0,0.0,0.01442474374104801
9906,0.016666666666666666,1.0,0.0,0.0,0.07894211541896194
9908,0.0,0.0,0.0,0.0,0.0
9922,0.0,0.0,0.0,0.0,0.0
9927,0.0,0.0,0.0,0.0,0.0
9931,0.008333333333333333,1.0,0.0,0.0,0.0
9935,0.03333333333333333,0.0,1.0,0.0,0.30904812100115214
9938,0.016666666666666666,0.5,0.5,0.0,0.0
9941,0.24166666666666667,0.6551724137931034,0.2413793103448276,0.20689655172413793,0.7461276619588095
9946,0.0,0.0,0.0,0.0,0.0
9950,0.041666666666666664,1.0,0.0,0.0,0.06913476051563469
9954,0.0,0.0,0.0,0.0,0.0
9966,0.008333333333333333,1.0,0.0,0.0,0.0
9968,0.041666666666666664,0.0,0.8,0.4,0.0010523514188358646
9969,0.008333333333333333,1.0,0.0,0.0,0.0
9979,0.008333333333333333,1.0,0.0,0.0,0.0
9980,0.025,0.3333333333333333,0.6666666666666666,0.0,0.053247931192676616
9982,0.0,0.0,0.0,0.0,0.0
9983,0.025,1.0,0.0,0.0,0.03185595567867036
9986,0.0,0.0,0.0,0.0,0.0
9987,0.0,0.0,0.0,0.0,0.0
9998,0.008333333333333333,1.0,0.0,0.0,0.0
10001,0.008333333333333333,1.0,0.0,0.0,0.0
10004,0.0,0.0,0.0,0.0,0.0
10013,0.016666666666666666,0.5,0.5,0.0,0.0
10015,0.008333333333333333,0.0,1.0,0.0,0.0
10016,0.06666666666666667,0.375,0.5,0.25,0.015564645194728787
10018,0.05,0.6666666666666666,0.3333333333333333,0.0,0.16763905572034418
10019,0.041666666666666664,0.2,0.8,0.0,0.0
10022,0.03333333333333333,1.0,0.0,0.0,0.02646987753501126
10023,0.016666666666666666,1.0,0.0,0.0,0.001477844588182146
10024,0.025,0.3333333333333333,0.6666666666666666,0.0,0.22662501619675646
10026,0.016666666666666666,0.5,0.5,0.0,0.0
10027,0.008333333333333333,1.0,0.0,0.0,0.0
10028,0.008333333333333333,1.0,0.0,0.0,0.0
10035,0.041666666666666664,1.0,0.0,0.0,0.017996785162720495
10052,0.016666666666666666,1.0,0.0,0.0,0.0054701261771102185
10054,0.008333333333333333,0.0,1.0,0.0,0.0
10055,0.0,0.0,0.0,0.0,0.0
10058,0.0,0.0,0.0,0.0,0.0
10059,0.008333333333333333,1.0,0.0,0.0,0.0
10060,0.0,0.0,0.0,0.0,0.0
10061,0.008333333333333333,1.0,0.0,0.0,0.0
10067,0.0,0.0,0.0,0.0,0.0
10071,0.016666666666666666,1.0,0.0,0.0,0.004967588977100413
10079,0.008333333333333333,1.0,0.0,0.0,0.0
10086,0.016666666666666666,1.0,0.0,0.0,0.21218451344943637
10087,0.058333333333333334,1.0,0.0,0.0,0.4318195348641749
10090,0.016666666666666666,0.5,0.5,0.0,0.0
10094,0.0,0.0,0.0,0.0,0.0
10095,0.008333333333333333,1.0,0.0,0.0,0.0
10096,0.0,0.0,0.0,0.0,0.0
10105,0.025,0.6666666666666666,0.3333333333333333,0.0,0.2239109651165641
10109,0.075,0.5555555555555556,0.4444444444444444,0.0,0.31232249230435194
10114,0.016666666666666666,0.0,0.5,1.0,0.0
10115,0.016666666666666666,0.0,0.5,1.0,0.0
10117,0.0,0.0,0.0,0.0,0.0
10119,0.06666666666666667,0.125,0.5,0.75,0.14166120938116133
10120,0.008333333333333333,1.0,0.0,0.0,0.0
10122,0.008333333333333333,1.0,0.0,0.0,0.0
10126,0.016666666666666666,0.0,1.0,0.0,0.25215460635753334
10127,0.016666666666666666,1.0,0.0,0.0,0.05046559108530525
10135,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0024916739916862485
10138,0.016666666666666666,1.0,0.0,0.0,0.11680750548938719
10142,0.041666666666666664,0.6,0.4,0.0,0.4232291254451919
10143,0.0,0.0,0.0,0.0,0.0
10145,0.03333333333333333,0.0,1.0,0.0,0.5596828587537778
10148,0.008333333333333333,1.0,0.0,0.0,0.0
10149,0.0,0.0,0.0,0.0,0.0
10151,0.008333333333333333,0.0,1.0,0.0,0.0
10152,0.008333333333333333,1.0,0.0,0.0,0.0
10162,0.0,0.0,0.0,0.0,0.0
10167,0.0,0.0,0.0,0.0,0.0
10168,0.016666666666666666,1.0,0.0,0.0,0.3673722032141369
10174,0.008333333333333333,1.0,0.0,0.0,0.0
10175,0.008333333333333333,1.0,0.0,0.0,0.0
10176,0.09166666666666666,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.10911360842721615
10178,0.008333333333333333,1.0,0.0,0.0,0.0
10182,0.03333333333333333,1.0,0.0,0.0,0.20366064205693554
10183,0.0,0.0,0.0,0.0,0.0
10184,0.0,0.0,0.0,0.0,0.0
10190,0.03333333333333333,0.0,0.5,1.0,0.5182944552811932
10191,0.075,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.13484456366813635
10195,0.008333333333333333,1.0,0.0,0.0,0.0
10196,0.016666666666666666,0.5,0.5,0.0,0.0
10198,0.008333333333333333,1.0,0.0,0.0,0.0
10203,0.0,0.0,0.0,0.0,0.0
10207,0.016666666666666666,1.0,0.0,0.0,0.0005217982076756866
10210,0.016666666666666666,0.5,0.5,0.0,0.0
10216,0.0,0.0,0.0,0.0,0.0
10224,0.025,1.0,0.0,0.0,0.25414724515060355
10229,0.008333333333333333,1.0,0.0,0.0,0.0
10236,0.016666666666666666,1.0,0.0,0.0,0.14400229731291433
10239,0.0,0.0,0.0,0.0,0.0
10241,0.03333333333333333,0.75,0.25,0.0,0.6285532181641809
10246,0.008333333333333333,1.0,0.0,0.0,0.0
10252,0.016666666666666666,0.5,0.5,0.0,0.0
10254,0.0,0.0,0.0,0.0,0.0
10255,0.041666666666666664,0.4,0.6,0.0,0.6027031948758715
10260,0.0,0.0,0.0,0.0,0.0
10266,0.008333333333333333,1.0,0.0,0.0,0.0
10267,0.008333333333333333,0.0,1.0,0.0,0.0
10273,0.025,0.0,0.6666666666666666,0.6666666666666666,0.2205823127917605
10275,0.025,0.6666666666666666,0.3333333333333333,0.0,0.06973885575606459
10277,0.05,0.3333333333333333,0.6666666666666666,0.0,5.253002090694832e-06
10283,0.008333333333333333,1.0,0.0,0.0,0.0
10286,0.008333333333333333,1.0,0.0,0.0,0.0
10291,0.016666666666666666,0.5,0.5,0.0,0.2422159264019387
10292,0.008333333333333333,0.0,1.0,0.0,0.0
10302,0.0,0.0,0.0,0.0,0.0
10305,0.016666666666666666,0.5,0.5,0.0,0.1436310851651719
10306,0.008333333333333333,1.0,0.0,0.0,0.0
10307,0.0,0.0,0.0,0.0,0.0
10313,0.025,1.0,0.0,0.0,0.017124786815665153
10315,0.008333333333333333,1.0,0.0,0.0,0.0
10316,0.008333333333333333,1.0,0.0,0.0,0.0
10329,0.016666666666666666,0.0,0.5,1.0,0.0
10330,0.0,0.0,0.0,0.0,0.0
10333,0.05,0.6666666666666666,0.3333333333333333,0.0,0.36212445412553274
10337,0.008333333333333333,1.0,0.0,0.0,0.0
10340,0.15,0.8333333333333334,0.16666666666666666,0.0,0.3673476892043803
10341,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.015097128008656948
10343,0.016666666666666666,1.0,0.0,0.0,0.23114960199754161
10346,0.016666666666666666,0.0,1.0,0.0,0.00023113209199057263
10347,0.025,0.6666666666666666,0.3333333333333333,0.0,7.179102857282937e-05
10349,0.008333333333333333,1.0,0.0,0.0,0.0
10355,0.0,0.0,0.0,0.0,0.0
10357,0.06666666666666667,0.5,0.375,0.25,0.13837458107308326
10358,0.0,0.0,0.0,0.0,0.0
10362,0.016666666666666666,0.5,0.5,0.0,0.0
10369,0.0,0.0,0.0,0.0,0.0
10370,0.008333333333333333,1.0,0.0,0.0,0.0
10371,0.025,0.6666666666666666,0.3333333333333333,0.0,0.21934260429835653
10380,0.0,0.0,0.0,0.0,0.0
10381,0.075,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.535149587989536
10387,0.0,0.0,0.0,0.0,0.0
10388,0.008333333333333333,1.0,0.0,0.0,0.0
10392,0.14166666666666666,0.23529411764705882,0.7058823529411765,0.11764705882352941,0.5889753494121891
10394,0.016666666666666666,1.0,0.0,0.0,0.0834544442148688
10399,0.025,0.6666666666666666,0.3333333333333333,0.0,0.008124643233608007
10409,0.025,0.6666666666666666,0.3333333333333333,0.0,0.3629947014718912
10412,0.016666666666666666,0.5,0.5,0.0,0.0
10414,0.008333333333333333,1.0,0.0,0.0,0.0
10421,0.008333333333333333,1.0,0.0,0.0,0.0
10422,0.008333333333333333,1.0,0.0,0.0,0.0
10423,0.016666666666666666,0.5,0.5,0.0,0.20769669866328608
10424,0.008333333333333333,0.0,1.0,0.0,0.0
10434,0.058333333333333334,0.5714285714285714,0.42857142857142855,0.0,0.33696257411110453
10439,0.008333333333333333,1.0,0.0,0.0,0.0
10440,0.0,0.0,0.0,0.0,0.0
10441,0.0,0.0,0.0,0.0,0.0
10443,0.016666666666666666,1.0,0.0,0.0,0.00715633984822326
10446,0.03333333333333333,0.0,0.75,0.5,0.022934607127973638
10447,0.025,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0031833192669610683
10448,0.0,0.0,0.0,0.0,0.0
10451,0.008333333333333333,1.0,0.0,0.0,0.0
10456,0.008333333333333333,1.0,0.0,0.0,0.0
10462,0.008333333333333333,1.0,0.0,0.0,0.0
10468,0.0,0.0,0.0,0.0,0.0
10469,0.041666666666666664,0.8,0.2,0.0,0.21003078259225147
10471,0.0,0.0,0.0,0.0,0.0
10475,0.11666666666666667,0.6428571428571429,0.2857142857142857,0.14285714285714285,0.5906002780589107
10479,0.008333333333333333,1.0,0.0,0.0,0.0
10480,0.016666666666666666,1.0,0.0,0.0,0.0001015580404201001
10485,0.008333333333333333,1.0,0.0,0.0,0.0
10488,0.03333333333333333,0.5,0.5,0.0,0.19204800543510617
10491,0.008333333333333333,1.0,0.0,0.0,0.0
10492,0.008333333333333333,1.0,0.0,0.0,0.0
10493,0.008333333333333333,1.0,0.0,0.0,0.0
10497,0.016666666666666666,1.0,0.0,0.0,0.09413204646455449
10512,0.008333333333333333,1.0,0.0,0.0,0.0
10526,0.008333333333333333,1.0,0.0,0.0,0.0
10530,0.03333333333333333,0.75,0.25,0.0,0.14633287924048594
10543,0.0,0.0,0.0,0.0,0.0
10549,0.0,0.0,0.0,0.0,0.0
10550,0.0,0.0,0.0,0.0,0.0
10551,0.0,0.0,0.0,0.0,0.0
10558,0.008333333333333333,1.0,0.0,0.0,0.0
10559,0.03333333333333333,0.5,0.5,0.0,0.029007077544816864
10563,0.008333333333333333,1.0,0.0,0.0,0.0
10568,0.016666666666666666,1.0,0.0,0.0,0.01142527954726126
10574,0.0,0.0,0.0,0.0,0.0
10580,0.0,0.0,0.0,0.0,0.0
10602,0.008333333333333333,0.0,1.0,0.0,0.0
10609,0.008333333333333333,1.0,0.0,0.0,0.0
10625,0.025,0.0,0.6666666666666666,0.6666666666666666,0.0
10626,0.08333333333333333,0.5,0.4,0.2,0.2187525170635018
10630,0.03333333333333333,0.5,0.25,0.5,0.14171549040276518
10631,0.0,0.0,0.0,0.0,0.0
10645,0.03333333333333333,0.0,0.75,0.5,0.15951266148603926
10648,0.008333333333333333,1.0,0.0,0.0,0.0
10661,0.016666666666666666,0.0,0.5,1.0,0.0
10673,0.041666666666666664,0.0,0.8,0.4,0.006848163725569163
10678,0.05,0.0,0.8333333333333334,0.3333333333333333,0.21777370767393567
10679,0.008333333333333333,1.0,0.0,0.0,0.0
10680,0.008333333333333333,1.0,0.0,0.0,0.0
10683,0.0,0.0,0.0,0.0,0.0
10684,0.008333333333333333,1.0,0.0,0.0,0.0
10688,0.008333333333333333,1.0,0.0,0.0,0.0
10696,0.008333333333333333,0.0,1.0,0.0,0.0
10706,0.008333333333333333,1.0,0.0,0.0,0.0
10707,0.025,0.3333333333333333,0.6666666666666666,0.0,0.0085396303987729
10712,0.03333333333333333,0.0,0.75,0.5,0.00797055517228096
10714,0.0,0.0,0.0,0.0,0.0
10715,0.0,0.0,0.0,0.0,0.0
10717,0.0,0.0,0.0,0.0,0.0
10719,0.041666666666666664,0.2,0.6,0.4,0.009462407766038291
10721,0.025,0.6666666666666666,0.3333333333333333,0.0,0.00018385507317431914
10722,0.008333333333333333,1.0,0.0,0.0,0.0
10726,0.016666666666666666,0.0,0.5,1.0,0.0
10729,0.0,0.0,0.0,0.0,0.0
10731,0.0,0.0,0.0,0.0,0.0
10734,0.008333333333333333,1.0,0.0,0.0,0.0
10738,0.008333333333333333,1.0,0.0,0.0,0.0
10739,0.0,0.0,0.0,0.0,0.0
10740,0.058333333333333334,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.009150729641990398
10741,0.125,0.2,0.5333333333333333,0.5333333333333333,0.026993426743383845
10753,0.025,0.3333333333333333,0.6666666666666666,0.0,0.01679034568255758
10758,0.025,0.3333333333333333,0.6666666666666666,0.0,0.0
10795,0.008333333333333333,0.0,1.0,0.0,0.0
10819,0.041666666666666664,0.6,0.4,0.0,0.43886731266919043
10821,0.008333333333333333,1.0,0.0,0.0,0.0
10832,0.008333333333333333,1.0,0.0,0.0,0.0
10833,0.016666666666666666,0.5,0.5,0.0,0.0
10837,0.041666666666666664,0.4,0.6,0.0,0.570026019870356
10838,0.016666666666666666,0.5,0.5,0.0,8.930103554181215e-05
10840,0.05,0.6666666666666666,0.3333333333333333,0.0,0.00840655434580863
10841,0.008333333333333333,1.0,0.0,0.0,0.0
10844,0.1,0.16666666666666666,0.4166666666666667,0.8333333333333334,0.19433656334595223
10848,0.041666666666666664,0.2,0.8,0.0,0.3247370872453607
10855,0.0,0.0,0.0,0.0,0.0
10857,0.008333333333333333,1.0,0.0,0.0,0.0
10859,0.016666666666666666,1.0,0.0,0.0,0.031087266372732018
10863,0.0,0.0,0.0,0.0,0.0
10869,0.0,0.0,0.0,0.0,0.0
10870,0.008333333333333333,1.0,0.0,0.0,0.0
10871,0.008333333333333333,0.0,1.0,0.0,0.0
10872,0.0,0.0,0.0,0.0,0.0
10876,0.0,0.0,0.0,0.0,0.0
10881,0.008333333333333333,1.0,0.0,0.0,0.0
10883,0.008333333333333333,1.0,0.0,0.0,0.0
10887,0.008333333333333333,1.0,0.0,0.0,0.0
10888,0.008333333333333333,1.0,0.0,0.0,0.0
10895,0.008333333333333333,1.0,0.0,0.0,0.0
10896,0.05,0.3333333333333333,0.5,0.3333333333333333,0.02108204839065526
10900,0.008333333333333333,1.0,0.0,0.0,0.0
10903,0.016666666666666666,0.5,0.5,0.0,0.003938000567324226
10904,0.016666666666666666,1.0,0.0,0.0,0.03068978921453611
10906,0.0,0.0,0.0,0.0,0.0
10908,0.0,0.0,0.0,0.0,0.0
10913,0.008333333333333333,1.0,0.0,0.0,0.0
10914,0.008333333333333333,1.0,0.0,0.0,0.0
10917,0.0,0.0,0.0,0.0,0.0
10918,0.008333333333333333,1.0,0.0,0.0,0.0
10924,0.0,0.0,0.0,0.0,0.0
