src,dst,probability
26800,10260,0.0313
26800,11241,0.01
26800,4617,0.01
29470,205,0.24471666666666664
29470,367,0.047083333333333324
29470,297,0.0196
29470,2670,0.3493833333333333
29470,28346,0.25438333333333335
29470,1503,0.5
29470,6330,0.013250000000000001
29470,1062,0.1885
29470,301,0.19168333333333332
29470,1762,0.015050000000000001
29470,437,0.01365
29470,1274,0.1267
29470,193,0.01
29470,461,0.09791666666666665
29470,21927,0.09148333333333333
29470,14932,0.2710666666666667
29470,1985,0.01
29470,65,0.02181666666666665
29470,1286,0.30388333333333334
29470,529,0.2559166666666667
29470,12633,0.01
29470,15451,0.0407
29470,5142,0.01
29470,71,0.19890000000000002
29470,554,0.0385
29470,29495,0.2572833333333333
29470,29496,0.2760666666666667
29470,29499,0.2582833333333333
29470,2700,0.0234
29470,2417,0.20869761904761902
29470,29525,0.25548333333333334
29488,4,0.22251666666666667
29488,205,0.24471666666666664
29488,367,0.047083333333333324
29488,370,0.38198333333333334
29488,2670,0.3493833333333333
29488,2671,0.0262
29488,1503,0.5
29488,6331,0.0104
29488,1062,0.1885
29488,301,0.19168333333333332
29488,49,0.01285
29488,431,0.032083333333333325
29488,1274,0.1267
29488,456,0.08484393939393937
29488,193,0.01
29488,11265,0.25898333333333334
29488,461,0.09791666666666665
29488,2689,0.03168333333333333
29488,479,0.03001666666666665
29488,17261,0.01
29488,18311,0.01
29488,15451,0.0407
29488,71,0.19890000000000002
29488,202,0.0102
29488,554,0.0385
29488,29171,0.13086666666666666
29488,1896,0.04293333333333332
31649,1503,0.5
31649,193,0.01
31649,16817,0.2530833333333333
13854,205,0.24471666666666664
13854,1503,0.5
13854,1762,0.015050000000000001
13854,22195,0.25858333333333333
13854,2684,0.07218333333333332
13854,9180,0.2617833333333333
13854,18189,0.15083333333333332
13854,31418,0.0104
13854,16695,0.2571833333333333
208,2662,0.2269611111111111
208,27091,0.01
208,205,0.24471666666666664
208,2670,0.3493833333333333
208,2671,0.0262
208,1503,0.5
208,1062,0.1885
208,301,0.19168333333333332
208,9797,0.0547
208,1274,0.1267
208,456,0.08484393939393937
208,2689,0.03168333333333333
208,5193,0.03925
208,6393,0.01
208,519,0.32156666666666667
208,15451,0.0407
208,1896,0.04293333333333332
27091,1317,0.0116
27091,385,0.2723833333333333
27091,2670,0.3493833333333333
27091,1503,0.5
27091,301,0.19168333333333332
27091,1250,0.02
27091,208,0.01
27091,1871,0.2638833333333333
27091,221,0.0299
23390,2662,0.2269611111111111
23390,11024,0.13913333333333333
23390,205,0.24471666666666664
23390,370,0.38198333333333334
23390,5697,0.018283333333333325
23390,21895,0.01
23390,920,0.08158333333333333
23390,8203,0.26746666666666663
23390,1503,0.5
23390,4308,0.015183333333333326
23390,18106,0.2633833333333333
23390,301,0.19168333333333332
23390,6236,0.01716666666666665
23390,18043,0.20003333333333334
23390,5716,0.2519404761904762
23390,28358,0.01
23390,7001,0.01
23390,9313,0.01
23390,664,0.2586833333333333
23390,9442,0.01
23390,210,0.01
23390,7772,0.25458333333333333
23390,7653,0.0107
23390,10422,0.25908333333333333
23390,27975,0.01
23390,12744,0.015683333333333323
23390,18123,0.2581833333333333
23390,5734,0.17338333333333333
23390,7829,0.13416666666666666
23390,21581,0.12071666666666667
23390,9457,0.26108333333333333
23390,15970,0.01
23390,2138,0.34958333333333336
23390,10434,0.1637404761904762
23390,25733,0.01
23390,10895,0.28008333333333335
23390,4344,0.0868
23390,7033,0.18581666666666666
23390,7655,0.26475
23390,6753,0.1555
23390,4348,0.017183333333333325
23390,26802,0.25398333333333334
23390,9148,0.01
23390,19220,0.25808333333333333
23390,16973,0.21761666666666668
23390,4636,0.13326666666666664
23390,352,0.1198
23390,503,0.16508333333333333
23390,6078,0.28438333333333327
23390,13587,0.26158333333333333
23390,16974,0.01
23390,18012,0.26098333333333334
23390,679,0.0938
23390,9702,0.04358333333333333
23390,960,0.0951
23390,31382,0.01
23390,11711,0.0347
23390,13106,0.10738333333333333
23390,2164,0.04818333333333333
23390,10906,0.0157
23390,15113,0.05016666666666665
23390,10848,0.07651666666666665
23390,26142,0.2542833333333333
23390,5762,0.28768333333333335
23390,7839,0.26308333333333334
23390,689,0.36216666666666664
23390,13486,0.0528
23390,16003,0.051074999999999995
23390,16994,0.2561833333333333
23390,616,0.01
23390,19268,0.01146666666666665
23390,10462,0.25708333333333333
23390,8159,0.0206
23390,6087,0.01136666666666665
23390,10738,0.25388333333333335
23390,13134,0.0644
23390,2417,0.20869761904761902
23390,8005,0.057566666666666655
23390,10471,0.0177
23390,14980,0.0214
23390,23569,0.13702619047619044
23390,2179,0.10623333333333332
23390,23434,0.01
23390,10726,0.03226666666666665
2530,1503,0.5
2530,210,0.01
2530,13666,0.25548333333333334
2530,2138,0.34958333333333336
2530,16973,0.21761666666666668
2530,4636,0.13326666666666664
2530,352,0.1198
2530,960,0.0951
2530,5762,0.28768333333333335
2530,616,0.01
2530,2350,0.01666666666666665
32642,2423,0.27751666666666663
32642,370,0.38198333333333334
32642,1503,0.5
32642,403,0.2543166666666667
32642,13383,0.2060201754385965
32642,19196,0.2547833333333333
32642,210,0.01
32642,5734,0.17338333333333333
32642,2138,0.34958333333333336
32642,10895,0.28008333333333335
32642,610,0.01
32642,16973,0.21761666666666668
32642,818,0.29818333333333336
32642,503,0.16508333333333333
32642,6081,0.05115
32642,9702,0.04358333333333333
32642,960,0.0951
32642,11711,0.0347
32642,2164,0.04818333333333333
32642,689,0.36216666666666664
32642,16994,0.2561833333333333
32642,4365,0.13233333333333333
32642,616,0.01
32642,7752,0.19151666666666667
32642,8005,0.057566666666666655
32642,18516,0.01
32642,10726,0.03226666666666665
16984,1503,0.5
16984,431,0.032083333333333325
16984,210,0.01
16984,8122,0.02536666666666665
16984,331,0.3186833333333333
16994,1503,0.5
16994,5716,0.2519404761904762
16994,23390,0.20793333333333333
16994,16973,0.21761666666666668
16994,679,0.0938
16994,24959,0.26256666666666667
16994,17087,0.0155
16994,616,0.01
16994,8398,0.056783333333333325
16994,13134,0.0644
16994,2417,0.20869761904761902
16994,10726,0.03226666666666665
4640,359,0.2596833333333333
4640,4,0.22251666666666667
4640,1503,0.5
4640,301,0.19168333333333332
4640,1250,0.02
4640,15480,0.01
4640,210,0.01
4640,1274,0.1267
4640,5980,0.016583333333333325
4640,5226,0.1575833333333333
4640,5116,0.2557333333333333
4640,25907,0.22328148148148147
4640,1988,0.27183333333333337
4640,221,0.0299
4640,1791,0.01
4640,325,0.018583333333333327
4640,8309,0.25388333333333335
4644,2662,0.2269611111111111
4644,205,0.24471666666666664
4644,2670,0.3493833333333333
4644,1503,0.5
4644,1062,0.1885
4644,83,0.3029833333333333
4644,210,0.01
4644,1274,0.1267
4644,221,0.0299
4644,71,0.19890000000000002
4644,331,0.3186833333333333
17008,370,0.38198333333333334
17008,1503,0.5
17008,13383,0.2060201754385965
17008,210,0.01
17008,10422,0.25908333333333333
17008,23390,0.20793333333333333
17008,5734,0.17338333333333333
17008,610,0.01
17008,16973,0.21761666666666668
17008,4636,0.13326666666666664
17008,16974,0.01
17008,679,0.0938
17008,15110,0.2557833333333333
17008,9702,0.04358333333333333
17008,960,0.0951
17008,12748,0.0327
17008,8017,0.01
17008,15781,0.01
17008,529,0.2559166666666667
17008,16994,0.2561833333333333
17008,30083,0.01
17008,616,0.01
17008,17004,0.01
17008,9279,0.25744999999999996
17008,17025,0.2535833333333333
17008,10148,0.25288333333333335
17008,10198,0.25748333333333334
17008,10726,0.03226666666666665
17008,7937,0.0529
24589,1503,0.5
24589,30397,0.01
24589,210,0.01
24589,5439,0.0332
24589,16994,0.2561833333333333
24589,616,0.01
24589,71,0.19890000000000002
20456,1503,0.5
20456,409,0.26926666666666665
20456,1250,0.02
20456,1871,0.2638833333333333
20456,25674,0.21191666666666667
20456,20469,0.25556666666666666
20456,818,0.29818333333333336
20456,510,0.11571666666666666
20456,221,0.0299
20456,515,0.28154999999999997
23982,205,0.24471666666666664
23982,381,0.0172
23982,2670,0.3493833333333333
23982,2671,0.0262
23982,1503,0.5
23982,1062,0.1885
23982,301,0.19168333333333332
23982,409,0.26926666666666665
23982,83,0.3029833333333333
23982,440,0.01
23982,18601,0.22193333333333334
23982,339,0.20161666666666667
23982,6545,0.11341666666666665
23982,461,0.09791666666666665
23982,30141,0.01
23982,27764,0.01
23982,15601,0.01
23982,3972,0.3729369047619048
23982,471,0.14606666666666665
23982,486,0.01391666666666665
23982,352,0.1198
23982,3371,0.01
23982,1988,0.27183333333333337
23982,510,0.11571666666666666
23982,221,0.0299
23982,515,0.28154999999999997
23982,519,0.32156666666666667
23982,538,0.01
23982,19,0.03848333333333333
23982,71,0.19890000000000002
23982,3289,0.12684999999999996
23982,2417,0.20869761904761902
23982,2001,0.01
23982,25784,0.01
15340,205,0.24471666666666664
15340,2670,0.3493833333333333
15340,1503,0.5
15340,1062,0.1885
15340,301,0.19168333333333332
15340,12790,0.2530833333333333
15340,221,0.0299
15340,6021,0.01
15340,15451,0.0407
15340,18679,0.01
15340,71,0.19890000000000002
21927,6190,0.01
21927,1503,0.5
21927,301,0.19168333333333332
21927,3273,0.06421666666666664
21927,1988,0.27183333333333337
21927,221,0.0299
21927,3287,0.24957435897435895
21927,12016,0.01
21927,1298,0.27595
21927,5502,0.13106666666666666
12649,2662,0.2269611111111111
12649,205,0.24471666666666664
12649,6525,0.2584666666666667
12649,370,0.38198333333333334
12649,5073,0.2727833333333333
12649,5082,0.13733333333333334
12649,1503,0.5
12649,1062,0.1885
12649,301,0.19168333333333332
12649,6236,0.01716666666666665
12649,403,0.2543166666666667
12649,1250,0.02
12649,3783,0.13676666666666665
12649,1944,0.07233333333333333
12649,431,0.032083333333333325
12649,15480,0.01
12649,339,0.20161666666666667
12649,1871,0.2638833333333333
12649,15102,0.01
12649,25880,0.01
12649,1152,0.02236666666666665
12649,5226,0.1575833333333333
12649,9539,0.25458333333333333
12649,9837,0.012283333333333327
12649,2786,0.016
12649,2338,0.05556666666666665
12649,31183,0.01
12649,32593,0.13106666666666666
12649,2381,0.25448333333333334
12649,818,0.29818333333333336
12649,352,0.1198
12649,503,0.16508333333333333
12649,5193,0.03925
12649,1988,0.27183333333333337
12649,221,0.0299
12649,9702,0.04358333333333333
12649,960,0.0951
12649,2554,0.01
12649,519,0.32156666666666667
12649,5762,0.28768333333333335
12649,533,0.030483333333333328
12649,17468,0.11831666666666665
12649,19,0.03848333333333333
12649,2346,0.01
12649,4433,0.01
12649,3289,0.08456666666666665
12649,2417,0.20869761904761902
12649,8005,0.057566666666666655
12649,27290,0.2612833333333333
12649,1896,0.04293333333333332
12130,359,0.2596833333333333
12130,8201,0.24415833333333334
12130,2662,0.2269611111111111
12130,4299,0.1659611111111111
12130,370,0.38198333333333334
12130,920,0.08158333333333333
12130,1503,0.5
12130,4309,0.1844333333333333
12130,301,0.19168333333333332
12130,403,0.2543166666666667
12130,745,0.2587833333333333
12130,18042,0.01786666666666665
12130,26120,0.14546666666666666
12130,29407,0.01
12130,3972,0.24862460317460316
12130,5226,0.1575833333333333
12130,2138,0.34958333333333336
12130,10895,0.28008333333333335
12130,4344,0.0868
12130,12745,0.16889871794871794
12130,11665,0.13556666666666664
12130,11666,0.02711666666666665
12130,818,0.29818333333333336
12130,352,0.1198
12130,503,0.16508333333333333
12130,6078,0.28438333333333327
12130,7284,0.08846666666666665
12130,7779,0.26216666666666666
12130,679,0.0938
12130,1988,0.27183333333333337
12130,957,0.028683333333333325
12130,510,0.11571666666666666
12130,221,0.0299
12130,9702,0.04358333333333333
12130,960,0.0951
12130,12748,0.0327
12130,11711,0.0347
12130,515,0.28154999999999997
12130,2164,0.04818333333333333
12130,15290,0.2629666666666666
12130,8297,0.0131
12130,8155,0.021983333333333327
12130,519,0.32156666666666667
12130,521,0.01
12130,9906,0.29636666666666667
12130,529,0.2559166666666667
12130,19255,0.01965
12130,16690,0.03175
12130,29363,0.26098333333333334
12130,689,0.36216666666666664
12130,4363,0.026
12130,4279,0.25816666666666666
12130,4365,0.13233333333333333
12130,5768,0.08160555555555556
12130,17162,0.13756666666666664
12130,15202,0.14145303030303025
12130,8159,0.0206
12130,8398,0.056783333333333325
12130,12155,0.2688333333333333
12130,19096,0.01
12130,8005,0.057566666666666655
12130,17175,0.07076666666666666
12130,10471,0.0177
12130,10715,0.016
12130,23569,0.13702619047619044
12130,4380,0.0519
12130,2179,0.10623333333333332
12130,7930,0.26006666666666667
12130,32671,0.014933333333333325
12130,10726,0.03226666666666665
12130,16107,0.0339
12130,331,0.3186833333333333
15018,1503,0.5
15018,403,0.2543166666666667
15018,2450,0.2825833333333333
15018,431,0.032083333333333325
15018,30395,0.01
15018,30399,0.01
15018,17109,0.16771666666666665
15018,352,0.1198
15018,503,0.16508333333333333
15018,221,0.0299
15018,19,0.03848333333333333
15018,2700,0.0234
15018,2001,0.01
15018,1896,0.04293333333333332
29523,205,0.24471666666666664
29523,367,0.047083333333333324
29523,370,0.38198333333333334
29523,2670,0.3493833333333333
29523,4720,0.12203333333333333
29523,2671,0.0262
29523,1503,0.5
29523,6331,0.0104
29523,1062,0.1885
29523,2314,0.0108
29523,301,0.19168333333333332
29523,4994,0.05692777777777778
29523,20362,0.01
29523,9797,0.0547
29523,419,0.02786666666666665
29523,8777,0.01
29523,6286,0.01
29523,1274,0.1267
29523,11103,0.01
29523,19633,0.25908333333333333
29523,461,0.09791666666666665
29523,18124,0.0272
29523,29413,0.01
29523,2689,0.03168333333333333
29523,1548,0.0332
29523,17255,0.25698333333333334
29523,477,0.01306666666666665
29523,10580,0.01
29523,479,0.03001666666666665
29523,5011,0.29688333333333333
29523,30790,0.06501666666666665
29523,4343,0.0208
29523,14932,0.2710666666666667
29523,2070,0.01
29523,6902,0.03329999999999995
29523,18156,0.15153333333333333
29523,221,0.0299
29523,2287,0.061666666666666654
29523,30793,0.01146666666666665
29523,9905,0.02636666666666665
29523,30794,0.01
29523,30795,0.25598333333333334
29523,527,0.1726388888888889
29523,18315,0.01
29523,529,0.2559166666666667
29523,533,0.030483333333333328
29523,29471,0.2581833333333333
29523,4363,0.026
29523,21314,0.016383333333333326
29523,19148,0.09051190476190475
29523,4794,0.15616666666666665
29523,30796,0.01
29523,71,0.19890000000000002
29523,3482,0.014933333333333325
29523,30798,0.01
29523,9201,0.01
29523,29501,0.25738333333333335
29523,2700,0.0234
29523,30801,0.01
29523,2417,0.20869761904761902
29523,10126,0.01946666666666665
29523,29534,0.01
29523,12781,0.01
15521,4,0.22251666666666667
15521,2662,0.2269611111111111
15521,205,0.24471666666666664
15521,367,0.047083333333333324
15521,370,0.38198333333333334
15521,4304,0.14059848484848483
15521,297,0.0196
15521,2670,0.3493833333333333
15521,4720,0.12203333333333333
15521,4622,0.01
15521,13051,0.27946666666666664
15521,15471,0.2540833333333333
15521,1503,0.5
15521,6330,0.013250000000000001
15521,400,0.10351666666666665
15521,1062,0.1885
15521,301,0.19168333333333332
15521,15473,0.07413333333333333
15521,7942,0.044149999999999946
15521,9797,0.0547
15521,9799,0.01
15521,419,0.02786666666666665
15521,29383,0.25958333333333333
15521,7821,0.0199
15521,6993,0.12722619047619044
15521,23794,0.25638333333333335
15521,431,0.032083333333333325
15521,14893,0.05883333333333332
15521,26800,0.06376666666666665
15521,18592,0.01
15521,437,0.01365
15521,4323,0.025
15521,13854,0.22421019900497513
15521,24418,0.13606666666666664
15521,1274,0.1267
15521,3273,0.06421666666666664
15521,11265,0.25898333333333334
15521,5008,0.0403
15521,461,0.09791666666666665
15521,18124,0.0272
15521,21731,0.0313
15521,10574,0.01
15521,9833,0.01
15521,1548,0.0332
15521,5011,0.29688333333333333
15521,30790,0.09752499999999997
15521,4342,0.2607833333333333
15521,2138,0.34958333333333336
15521,4343,0.0208
15521,14932,0.2710666666666667
15521,2157,0.12376666666666666
15521,3197,0.0285
15521,1985,0.01
15521,15491,0.01
15521,3450,0.05896666666666665
15521,352,0.1198
15521,65,0.02181666666666665
15521,12899,0.2309921568627451
15521,6080,0.0517
15521,679,0.1407
15521,1988,0.40775000000000006
15521,221,0.0299
15521,519,0.32156666666666667
15521,521,0.01
15521,5138,0.01
15521,15113,0.05016666666666665
15521,529,0.2559166666666667
15521,12002,0.01
15521,13486,0.0528
15521,22400,0.01
15521,12572,0.25648333333333334
15521,11677,0.05596666666666665
15521,4794,0.15616666666666665
15521,13899,0.07323333333333333
15521,30796,0.01
15521,18679,0.01
15521,5142,0.01
15521,1291,0.0164
15521,4365,0.13233333333333333
15521,325,0.018583333333333327
15521,15501,0.13216666666666665
15521,12007,0.01
15521,10707,0.1303833333333333
15521,71,0.19890000000000002
15521,15504,0.2527833333333333
15521,554,0.0385
15521,556,0.14491666666666658
15521,6039,0.24216904761904762
15521,4433,0.01
15521,3482,0.014933333333333325
15521,5199,0.0146
15521,565,0.2587833333333333
15521,9998,0.2587833333333333
15521,8398,0.056783333333333325
15521,17006,0.01
15521,570,0.01
15521,2700,0.0234
15521,23410,0.01
15521,4377,0.19676666666666667
15521,4378,0.16636666666666666
15521,2417,0.20869761904761902
15521,2001,0.01
15521,10061,0.2581833333333333
15521,19649,0.01
15521,15517,0.11771666666666665
15521,10126,0.01946666666666665
15521,15527,0.04821410256410255
15521,29673,0.12976666666666664
276,4,0.22251666666666667
276,2760,0.0259
276,6717,0.2531833333333333
276,370,0.38198333333333334
276,920,0.12237499999999998
276,6225,0.01
276,22962,0.01
276,1503,0.5
276,1062,0.1885
276,1274,0.1267
276,17729,0.01
276,2138,0.34958333333333336
276,23314,0.01
276,352,0.1198
276,13587,0.26158333333333333
276,5754,0.01
276,679,0.0938
276,6081,0.05115
276,9702,0.04358333333333333
276,71,0.19890000000000002
276,23003,0.0153
276,18190,0.01
276,287,0.13106666666666666
2760,2662,0.2269611111111111
2760,4991,0.0347
2760,5697,0.018283333333333325
2760,920,0.08158333333333333
2760,4304,0.14059848484848483
2760,5699,0.01
2760,18104,0.01616666666666665
2760,1341,0.01
2760,18105,0.05762777777777778
2760,1503,0.5
2760,6331,0.0104
2760,18106,0.2633833333333333
2760,1942,0.2672833333333333
2760,1062,0.1885
2760,5709,0.13653333333333334
2760,6236,0.01716666666666665
2760,18108,0.0111
2760,18109,0.01
2760,5716,0.2519404761904762
2760,11261,0.01
2760,5963,0.2673833333333333
2760,18111,0.01
2760,5252,0.0125
2760,14893,0.05883333333333332
2760,664,0.2586833333333333
2760,18116,0.0126
2760,13383,0.2060201754385965
2760,16963,0.01
2760,18118,0.01
2760,15597,0.016283333333333327
2760,18119,0.26015
2760,18120,0.01
2760,18123,0.2581833333333333
2760,18124,0.0272
2760,18125,0.21433333333333332
2760,18126,0.14696666666666666
2760,18128,0.25658333333333333
2760,7775,0.01
2760,13667,0.01
2760,2689,0.03168333333333333
2760,9670,0.01
2760,10838,0.13216666666666665
2760,13425,0.0252
2760,18133,0.2527833333333333
2760,18135,0.01
2760,18136,0.01
2760,2138,0.34958333333333336
2760,9847,0.10758333333333334
2760,18137,0.17541666666666667
2760,18138,0.20373333333333332
2760,4344,0.0868
2760,701,0.019483333333333325
2760,10841,0.2596833333333333
2760,18142,0.18906666666666666
2760,1554,0.01326666666666665
2760,18145,0.01076666666666665
2760,18146,0.01
2760,18149,0.01
2760,18150,0.01596666666666665
2760,18151,0.13126666666666664
2760,13587,0.26158333333333333
2760,18152,0.01
2760,7949,0.017783333333333325
2760,2753,0.07146666666666665
2760,679,0.0938
2760,16936,0.01166666666666665
2760,18156,0.15153333333333333
2760,10446,0.03413333333333332
2760,2164,0.04818333333333333
2760,18158,0.01
2760,9896,0.01935
2760,18159,0.0126
2760,9160,0.01196666666666665
2760,2692,0.0192
2760,3603,0.1742425925925926
2760,13551,0.011283333333333326
2760,9905,0.02636666666666665
2760,15113,0.05016666666666665
2760,17087,0.0155
2760,13553,0.03006666666666665
2760,18164,0.01
2760,529,0.2559166666666667
2760,276,0.25548333333333334
2760,13111,0.13016666666666665
2760,18168,0.01
2760,18170,0.16443888888888888
2760,689,0.36216666666666664
2760,4363,0.026
2760,13486,0.0528
2760,18174,0.01
2760,16772,0.05942777777777778
2760,16003,0.03405
2760,4196,0.01
2760,18176,0.2562833333333333
2760,14191,0.1651388888888889
2760,2770,0.015683333333333323
2760,71,0.19890000000000002
2760,11210,0.2588833333333333
2760,18179,0.25748333333333334
2760,12918,0.0122
2760,18182,0.25834999999999997
2760,18183,0.25738333333333335
2760,18185,0.25338333333333335
2760,18189,0.15083333333333332
2760,18190,0.01
2760,18191,0.01
2760,18193,0.01
2760,17694,0.015283333333333326
2760,18195,0.01
2760,13134,0.0644
2760,18196,0.01
2760,18197,0.0103
2760,17880,0.25398333333333334
2760,13808,0.1764452380952381
2760,17012,0.20553333333333335
2760,18200,0.011683333333333323
2760,18201,0.01
2760,18202,0.2556833333333333
2760,18203,0.01
2760,18204,0.01
2760,17885,0.26818333333333333
2760,15844,0.01886666666666665
2760,4380,0.0519
2760,18211,0.2627833333333333
2760,18213,0.2325621212121212
2760,17185,0.0957
2760,18214,0.01
2760,2179,0.10623333333333332
2760,18216,0.2588833333333333
2760,18217,0.0319
2760,18219,0.01
2760,13155,0.13406666666666664
2760,7785,0.026966666666666653
2760,18223,0.13196666666666665
2760,18227,0.26766666666666666
2760,18228,0.25338333333333335
2760,18230,0.25588333333333335
2760,15877,0.01
2760,18234,0.01
2760,1225,0.26058333333333333
2760,7962,0.17013333333333333
2760,18237,0.018966666666666653
2760,18238,0.25558333333333333
2760,18239,0.01
2760,18240,0.01
2760,18243,0.01
2760,7365,0.06421666666666666
6717,1503,0.5
6717,1062,0.1885
6717,2138,0.34958333333333336
6717,352,0.1198
6717,2753,0.07146666666666665
6717,1988,0.40775000000000006
6717,276,0.25548333333333334
6717,689,0.36216666666666664
6717,4279,0.25816666666666666
6717,32583,0.01
6225,4,0.22251666666666667
6225,5933,0.08783333333333333
6225,4299,0.1659611111111111
6225,5697,0.018283333333333325
6225,2670,0.3493833333333333
6225,15041,0.012983333333333326
6225,6101,0.01
6225,1503,0.5
6225,24141,0.01
6225,301,0.19168333333333332
6225,17915,0.2724833333333333
6225,6236,0.01716666666666665
6225,5716,0.2519404761904762
6225,6990,0.25288333333333335
6225,4207,0.01
6225,9438,0.01
6225,664,0.2586833333333333
6225,9442,0.01
6225,7373,0.01
6225,25880,0.01
6225,10683,0.0117
6225,14974,0.25844999999999996
6225,15601,0.01
6225,19697,0.09953333333333332
6225,19699,0.18471666666666667
6225,7655,0.26475
6225,2753,0.07146666666666665
6225,527,0.1726388888888889
6225,25290,0.2526833333333333
6225,16946,0.09078333333333334
6225,355,0.26708333333333334
22962,367,0.047083333333333324
22962,381,0.0172
22962,297,0.0196
22962,393,0.26398333333333335
22962,1503,0.5
22962,301,0.19168333333333332
22962,2450,0.2825833333333333
22962,2689,0.03168333333333333
22962,476,0.01
22962,29429,0.26108333333333333
22962,2071,0.2779833333333333
22962,1988,0.27183333333333337
22962,2553,0.12521666666666667
22962,5438,0.10788333333333333
22962,29467,0.025983333333333324
22962,325,0.018583333333333327
22962,554,0.0385
22962,2700,0.0234
17729,4991,0.0347
17729,370,0.38198333333333334
17729,920,0.08158333333333333
17729,1503,0.5
17729,18106,0.2633833333333333
17729,20362,0.01
17729,5252,0.0125
17729,23151,0.25798333333333334
17729,15597,0.016283333333333327
17729,18126,0.14696666666666666
17729,21731,0.0313
17729,2138,0.34958333333333336
17729,4344,0.0868
17729,14932,0.2710666666666667
17729,679,0.0938
17729,7914,0.01
17729,7873,0.25448333333333334
17729,22041,0.25458333333333333
17729,13265,0.01
17729,17528,0.01
17729,529,0.2559166666666667
17729,276,0.25548333333333334
17729,15251,0.01
17729,13486,0.0528
17729,7921,0.26858333333333334
17729,9987,0.04369999999999995
17729,7932,0.15736666666666665
17729,7437,0.0246
17729,10260,0.0313
23314,2662,0.2269611111111111
23314,370,0.38198333333333334
23314,1503,0.5
23314,29777,0.13186666666666666
23314,1062,0.1885
23314,28956,0.01
23314,960,0.0951
23314,276,0.25548333333333334
23314,5208,0.05309761904761902
23314,3228,0.052849999999999994
13587,8201,0.24415833333333334
13587,2760,0.0259
13587,4224,0.01
13587,638,0.041316666666666654
13587,4299,0.1659611111111111
13587,370,0.38198333333333334
13587,5697,0.018283333333333325
13587,920,0.08158333333333333
13587,4304,0.14059848484848483
13587,1503,0.5
13587,400,0.10351666666666665
13587,17915,0.2724833333333333
13587,12056,0.2535833333333333
13587,5716,0.2519404761904762
13587,5963,0.2673833333333333
13587,1105,0.2601833333333333
13587,9438,0.01
13587,664,0.2586833333333333
13587,4323,0.025
13587,9442,0.01
13587,21962,0.01
13587,23390,0.20793333333333333
13587,15599,0.2651
13587,17642,0.2567833333333333
13587,4340,0.26358333333333334
13587,5011,0.29688333333333333
13587,2138,0.34958333333333336
13587,10895,0.28008333333333335
13587,6753,0.1555
13587,4348,0.017183333333333325
13587,15971,0.2713833333333333
13587,18145,0.01076666666666665
13587,503,0.16508333333333333
13587,23019,0.01
13587,13286,0.01
13587,14790,0.26225
13587,2753,0.07146666666666665
13587,679,0.0938
13587,6081,0.05115
13587,9876,0.01
13587,515,0.28154999999999997
13587,15113,0.05016666666666665
13587,529,0.2559166666666667
13587,15975,0.09268333333333334
13587,16690,0.03175
13587,7839,0.26308333333333334
13587,18168,0.01
13587,20386,0.09998333333333334
13587,20008,0.2608833333333333
13587,16772,0.05942777777777778
13587,20387,0.01156666666666665
13587,10913,0.26098333333333334
13587,4365,0.13233333333333333
13587,6039,0.24216904761904762
13587,8398,0.056783333333333325
13587,14201,0.019083333333333327
13587,18196,0.01
13587,2417,0.20869761904761902
13587,14980,0.0214
13587,17025,0.2535833333333333
13587,2179,0.15935
13587,30910,0.2535833333333333
13587,8208,0.2591833333333333
13587,21986,0.13186666666666666
13587,10726,0.03226666666666665
13587,7937,0.0529
13587,18237,0.018966666666666653
13587,331,0.3186833333333333
5754,4,0.22251666666666667
5754,2662,0.2269611111111111
5754,205,0.24471666666666664
5754,920,0.08158333333333333
5754,4304,0.14059848484848483
5754,1503,0.5
5754,1062,0.1885
5754,471,0.14606666666666665
5754,1397,0.2546833333333333
5754,2138,0.34958333333333336
5754,701,0.019483333333333325
5754,6753,0.1555
5754,679,0.0938
5754,221,0.0299
5754,519,0.32156666666666667
5754,276,0.25548333333333334
5754,9569,0.01536666666666665
5754,355,0.26708333333333334
5754,71,0.19890000000000002
5754,10855,0.01
5754,9207,0.01986666666666665
5754,8942,0.0289
5754,13134,0.0644
5754,2417,0.20869761904761902
5754,8005,0.057566666666666655
5754,30578,0.0123
5754,1298,0.27595
5754,331,0.3186833333333333
23003,2662,0.2269611111111111
23003,4991,0.0347
23003,370,0.38198333333333334
23003,1503,0.5
23003,9797,0.0547
23003,9798,0.03828333333333327
23003,10673,0.02181666666666665
23003,1274,0.1267
23003,21731,0.0313
23003,15970,0.01
23003,20377,0.0119
23003,2753,0.07146666666666665
23003,8386,0.01
23003,25227,0.01
23003,9896,0.01935
23003,9905,0.02636666666666665
23003,13486,0.0528
23003,20387,0.01156666666666665
23003,4685,0.0109
23003,10015,0.01
23003,30271,0.13116666666666665
23003,13268,0.019683333333333327
23003,16107,0.0339
18190,4,0.22251666666666667
18190,2662,0.2269611111111111
18190,1503,0.5
18190,1062,0.1885
18190,301,0.19168333333333332
18190,26120,0.14546666666666666
18190,9442,0.01
18190,16963,0.01
18190,15596,0.12232575757575756
18190,18125,0.21433333333333332
18190,2753,0.07146666666666665
18190,1988,0.27183333333333337
18190,221,0.0299
18190,276,0.25548333333333334
18190,16772,0.05942777777777778
18190,2179,0.10623333333333332
287,2662,0.2269611111111111
287,2670,0.3493833333333333
287,1503,0.5
287,1062,0.1885
287,13587,0.26158333333333333
287,679,0.0938
287,2417,0.20869761904761902
