node,lt_mean,lt_std
163652,4.15,22.49773857982242
164749,3.4,12.927319052667
165968,4.235,13.358594056856411
166851,20.845,124.09540411154651
167171,6.065,13.863323326978337
167632,2.385,10.951550451257216
168378,4.98,11.07169872073902
168383,3.73,6.91710428273938
168510,5.075,53.17175521612783
171937,2.465,9.380230199358905
173302,1.69,3.885794254065007
174436,25.13,78.43585927431728
174511,32.74,112.94474301566396
174878,8.515,53.067320239361386
177323,1.16,0.7396862026507997
177329,5.77,24.743652553908507
179661,14.0,67.2351308028054
181986,19.7,70.40714331050316
185457,6.97,64.89712849142218
185593,1.66,2.311083193577892
189179,3.4,5.990780185934125
189230,6.345,31.020919752830633
191328,1.12,1.4888530542284648
195293,10.115,24.270497734935464
198355,32.425,66.81170101082444
198576,2.57,7.667401465042161
199282,6.705,26.92102678979919
200770,4.975,23.19015505461933
202475,3.545,26.80542161840965
203617,3.855,20.59867720297987
207702,4.82,19.930724242842285
208650,2.39,11.110586196422796
209813,2.685,6.31945031322397
215360,6.425,54.30006316107268
216707,2.755,8.67995872208419
217367,1.355,1.9896655106376815
219084,3.6,10.16150979958368
224417,17.325,102.47205465357187
225503,11.945,78.52504625561984
225514,5.185,16.68781564359979
235110,8.04,33.21633672043966
240394,14.495,67.38116265249518
246063,3.06,6.4920825378604015
247956,7.84,40.15903560474925
248754,12.82,59.56920387457983
249846,49.525,152.9001032796073
256458,2.43,9.196082845347386
256945,7.335,21.19454691885338
258654,5.67,17.805794889818635
265605,3.59,15.981204412445326
271005,3.415,19.152463530744093
271955,2.355,1.359491110821255
274072,2.89,2.2987652355210613
275779,3.745,3.861935750202671
286243,2.76,14.644614150536382
292861,9.55,20.910373468519513
295627,2.755,9.823823724131762
299382,1.23,2.709948172101708
317733,5.77,23.930533890018136
332484,8.755,49.94273077019237
335038,70.815,127.80123848300119
357697,1.115,0.7030264796974428
400871,3.225,15.99511153336619
408794,1.05,0.21849186132974538
430163,17.615,122.73772656609323
445939,17.98,59.82083467577608
